city,floor,id,lat,lng,osm_amenity_points_in_0.001,osm_amenity_points_in_0.005,osm_amenity_points_in_0.0075,osm_amenity_points_in_0.01,osm_building_points_in_0.001,osm_building_points_in_0.005,osm_building_points_in_0.0075,osm_building_points_in_0.01,osm_catering_points_in_0.001,osm_catering_points_in_0.005,osm_catering_points_in_0.0075,osm_catering_points_in_0.01,osm_city_closest_dist,osm_city_nearest_name,osm_city_nearest_population,osm_crossing_closest_dist,osm_crossing_points_in_0.001,osm_crossing_points_in_0.005,osm_crossing_points_in_0.0075,osm_crossing_points_in_0.01,osm_culture_points_in_0.001,osm_culture_points_in_0.005,osm_culture_points_in_0.0075,osm_culture_points_in_0.01,osm_finance_points_in_0.001,osm_finance_points_in_0.005,osm_finance_points_in_0.0075,osm_finance_points_in_0.01,osm_healthcare_points_in_0.005,osm_healthcare_points_in_0.0075,osm_healthcare_points_in_0.01,osm_historic_points_in_0.005,osm_historic_points_in_0.0075,osm_historic_points_in_0.01,osm_hotels_points_in_0.005,osm_hotels_points_in_0.0075,osm_hotels_points_in_0.01,osm_leisure_points_in_0.005,osm_leisure_points_in_0.0075,osm_leisure_points_in_0.01,osm_offices_points_in_0.001,osm_offices_points_in_0.005,osm_offices_points_in_0.0075,osm_offices_points_in_0.01,osm_shops_points_in_0.001,osm_shops_points_in_0.005,osm_shops_points_in_0.0075,osm_shops_points_in_0.01,osm_subway_closest_dist,osm_train_stop_closest_dist,osm_train_stop_points_in_0.005,osm_train_stop_points_in_0.0075,osm_train_stop_points_in_0.01,osm_transport_stop_closest_dist,osm_transport_stop_points_in_0.005,osm_transport_stop_points_in_0.0075,osm_transport_stop_points_in_0.01,per_square_meter_price,reform_count_of_houses_1000,reform_count_of_houses_500,reform_house_population_1000,reform_house_population_500,reform_mean_floor_count_1000,reform_mean_floor_count_500,reform_mean_year_building_1000,reform_mean_year_building_500,region,total_square,street,date,realty_type,price_type
Иркутск,,COL_47286,52.282313200472046,104.28559592412071,2,80,183,277,0,0,0,1,0,39,76,108,1.169599629983799,Иркутск,623562.0,0.1685449614900817,0,37,58,93,0,7,16,25,0,3,7,9,3,10,14,10,15,27,7,14,14,3,4,5,0,1,12,19,2,12,45,77,60.25616139841709,1.704666483055518,0,0,0,0.1640913843853932,8,20,32,46576.14600636132,244,91,1666.0,629.0,2.97008547008547,2.9195402298850577,1942.7130044843047,1942.8395061728395,Иркутская область,243.70844248147307,S11347,2020-02-09,10,1
Пермь,,COL_47330,58.01288816739845,56.23935394695437,4,157,287,403,0,0,1,2,1,49,84,114,0.4305404817969024,Пермь,1055397.0,0.0885864585592386,1,58,115,177,1,10,22,31,1,15,29,39,12,13,16,3,6,14,5,11,12,3,10,14,1,14,20,28,1,60,114,167,272.36286041096844,1.1017227107326049,0,0,0,0.0737478855144745,13,25,36,63958.196526477775,114,34,1974.0,535.0,5.9357798165137625,5.8181818181818175,1964.7657657657653,1964.1818181818185,Пермский край,385.54870742472434,S12711,2020-02-09,100,1
Ангарск,,COL_47442,52.53543090270334,103.89299061015572,1,40,71,116,0,0,0,0,0,6,11,17,0.9474379720291508,Ангарск,226374.0,0.0613913829555453,4,23,42,81,0,0,0,0,0,2,2,3,1,2,3,0,1,1,0,0,0,3,5,5,0,2,3,4,1,19,36,64,59.98730003834609,2.263210246605235,0,0,0,0.0595837421780465,8,17,22,46921.62243402337,153,57,2136.0,813.0,4.335766423357664,4.489795918367347,1960.8175182481752,1962.1020408163265,Иркутская область,41.53735311988614,S8849,2020-02-09,10,1
Строитель,,COL_47455,50.78744383395031,36.48939786569613,2,7,15,28,1,1,1,1,0,0,2,3,22.12134625576664,Белгород,384425.0,0.3161512961829763,0,3,9,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,2,1,6,10,20,533.1815560724663,10.08650556349358,0,0,0,0.3755278304014597,1,1,3,32892.46259619273,77,26,1642.0,623.0,5.452054794520548,5.3478260869565215,1986.8,1982.166666666667,Белгородская область,124.37499892372088,S12711,2020-02-09,10,1
Брянск,,COL_47554,53.23621711079018,34.36195230746526,0,5,28,69,0,0,0,0,0,1,11,18,0.9273702257210864,Брянск,406553.0,0.282939850835107,0,6,15,37,0,1,1,1,0,0,0,4,0,1,2,2,3,9,0,1,3,0,1,1,0,0,0,3,0,2,10,29,328.8592170818541,3.7869377342209662,0,0,0,0.2298745035214444,4,8,16,19324.08241622672,124,36,1213.0,170.0,3.8559322033898304,2.8285714285714287,1957.8135593220331,1958.2727272727277,Брянская область,262.21167405833285,S6708,2020-02-09,10,1
Петрозаводск,,COL_47604,61.79831440425493,34.312636751225,0,18,26,40,0,0,0,1,0,2,4,4,4.282474934610793,Петрозаводск,280170.0,0.1574330333228911,0,2,9,16,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,4,4,8,0,0,0,1,0,11,15,23,285.6830605436571,95.45068238313192,0,0,0,0.1018184213697704,5,8,10,17229.472479320826,192,73,1204.0,378.0,2.983695652173913,2.914285714285714,1961.484042553192,1962.125,Карелия,661.2506571907014,S21140,2020-02-09,10,1
Воронеж,,COL_47629,51.65581537636663,39.20193719705625,1,100,223,399,1,1,3,4,0,22,54,89,0.2677611983313868,Воронеж,1023570.0,0.0309704255723757,1,30,63,99,0,11,23,38,0,9,22,37,2,10,18,12,15,36,4,7,9,3,7,18,0,38,64,90,0,35,96,173,450.1287171105705,2.4601283064337887,0,0,0,0.0625044510009178,15,23,30,64609.385441011735,178,40,3070.0,705.0,5.398809523809524,5.4444444444444455,1961.565476190476,1960.055555555556,Воронежская область,148.91025404945162,S19680,2020-02-09,100,1
Нижний Новгород,,COL_47630,56.24899769830432,43.852048534852045,11,33,54,100,0,0,0,2,0,4,6,12,12.774653566849954,Нижний Новгород,1252236.0,0.1023509236116133,2,22,38,60,0,0,0,0,0,2,2,5,1,2,3,6,10,15,0,0,0,0,0,1,0,0,1,2,11,20,33,63,1.0588803514960068,3.2903324315707625,0,0,0,0.0581404852204147,18,28,45,62820.700067783626,191,45,4141.0,927.0,6.8926553672316375,6.2558139534883725,1968.3672316384184,1966.372093023256,Нижегородская область,132.29715668613082,S11876,2020-02-09,110,1
Санкт-Петербург,,COL_47685,59.71943139445681,30.41872267537862,0,71,94,157,0,0,0,0,0,13,17,29,0.069318626897467,Пушкин,112674.0,0.0608713731466205,2,33,66,101,0,0,1,3,0,3,4,5,2,2,6,3,5,8,0,0,0,1,4,4,1,5,5,9,0,50,62,108,10.895523640486,0.7128609993420537,0,0,0,0.1756204946292221,20,24,47,49751.0199454398,209,60,2325.0,583.0,3.800970873786409,3.283333333333333,1955.6618357487923,1952.1333333333328,Санкт-Петербург,177.5842989689264,S17732,2020-02-09,10,1
Томск,,COL_47878,56.4912277816384,84.94474413383212,10,92,169,226,0,2,3,3,2,25,49,59,0.2397577096338309,Томск,576624.0,0.0301211526905988,5,35,59,68,0,4,7,8,1,9,10,14,5,7,11,8,12,12,3,5,9,0,2,4,0,0,3,5,7,39,77,114,203.1355006596741,4.1108011220545855,0,0,0,0.1173799547214091,10,20,23,80234.94659798405,269,31,1363.0,176.0,2.6926829268292685,2.740740740740741,1925.617647058824,1921.962962962963,Томская область,59.27591656326344,S12711,2020-02-09,110,1
Липецк,,COL_47880,52.60121009293785,39.57102483355453,6,55,95,140,0,0,0,1,0,6,16,24,1.4385355110463458,Липецк,510152.0,0.0313945966774696,1,9,15,35,0,0,1,1,0,4,5,10,2,3,5,0,0,0,0,0,0,0,2,5,0,4,8,9,6,44,71,96,360.9835516346985,2.299586102988805,0,0,0,0.155556209862464,12,14,26,33166.97169452081,174,39,3725.0,1081.0,7.2228915662650595,8.435897435897436,1979.491017964072,1985.5384615384608,Липецкая область,186.75205131927223,S19729,2020-02-09,10,1
Железногорск,,COL_47937,52.35415869466997,35.35142413094138,0,11,34,73,0,0,0,0,0,1,3,8,83.58095247740053,Орёл,319550.0,0.2706163437138713,0,2,8,23,0,0,0,0,0,0,2,2,1,2,2,1,1,2,0,0,1,0,1,2,0,0,0,2,0,6,22,52,386.9050353049719,2.713959051946952,0,0,0,0.145031526454323,6,14,27,25493.820881106847,122,44,3029.0,1007.0,9.325,8.813953488372093,1997.6,1997.6279069767445,Курская область,154.5864787541763,S23813,2020-02-09,110,1
Санкт-Петербург,3,COL_48007,59.96547082879147,30.32330855645406,2,57,165,363,0,0,0,4,0,15,43,105,2.7270872420873924,Санкт-Петербург,5381736.0,0.1598943422139659,0,31,57,106,0,1,4,17,0,0,3,13,3,15,25,2,8,27,2,5,6,9,14,21,0,5,10,19,0,24,75,167,0.90603677135248,3.4203276835227765,0,0,0,0.1371116281697798,9,15,51,99360.58364460956,99,32,2361.0,690.0,5.921348314606742,6.142857142857142,1929.9325842696628,1941.9642857142856,Ленинградская область,231.5606365829576,S4155,2020-02-09,100,1
Красноярск,,COL_48050,56.03395094431254,92.90971440074492,0,23,42,67,0,0,0,0,0,6,10,17,3.459877868459569,Красноярск,1095286.0,0.273065794434608,0,16,31,49,0,0,0,0,0,2,3,5,2,4,5,0,0,1,1,4,5,2,2,2,0,2,3,6,0,9,17,31,0.4503239890445102,4.432462745159591,0,0,0,0.2171869295772912,5,9,19,24014.38957287092,109,24,2943.0,515.0,7.752293577981652,9.375,1979.2201834862385,1979.125,Красноярский край,3861.393175063507,S32875,2020-02-09,10,1
Красноярск,,COL_48059,56.04646148375326,92.91032295993178,1,29,56,114,0,0,0,0,0,10,16,24,4.955541405378182,Красноярск,1095286.0,0.0589543639042333,2,23,44,78,0,0,0,1,0,7,11,15,0,0,7,0,1,1,3,4,6,0,0,0,0,3,7,8,1,10,24,61,1.7671778256509032,5.953954491947518,0,0,0,0.0603725583556496,7,14,25,79599.97513156527,95,20,4258.0,1053.0,12.473684210526311,12.6,2005.9263157894736,2007.9,Красноярский край,665.7414140194334,S2336,2020-02-09,10,1
Иркутск,,COL_48092,52.27685161701351,104.25080492377268,0,4,7,17,0,0,0,1,0,0,1,2,2.682257638167472,Иркутск,623562.0,0.1476568339423926,0,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,1,0,3,5,8,61.81271521639535,1.1165465388568043,0,0,0,0.1323644551353096,5,8,16,44220.53465340043,192,77,1532.0,569.0,4.388888888888889,3.054794520547945,1969.7150837988827,1960.0684931506848,Иркутская область,131.7035184139763,S10587,2020-02-09,10,1
Иркутск,,COL_48108,52.27754294942274,104.29469321191664,0,43,102,230,0,1,1,1,0,13,36,92,1.3183731953855464,Иркутск,623562.0,0.145194444252712,0,14,34,68,0,2,8,17,0,2,3,4,0,2,4,1,5,10,1,8,14,0,1,4,0,4,7,18,0,24,41,95,59.81014607365358,2.2869315822762566,0,0,0,0.1219752107982748,15,26,42,104737.22763559864,293,63,1604.0,292.0,2.6449275362318843,2.3114754098360657,1937.639405204461,1928.7,Иркутская область,347.7941971763533,S33298,2020-02-09,110,1
Иркутск,,COL_48109,52.2714445973747,104.26069835648428,4,23,28,33,0,0,0,1,0,4,6,6,2.6732551473242534,Иркутск,623562.0,0.9507261424520278,0,0,0,1,0,0,0,0,0,1,1,2,3,3,3,0,0,0,1,1,1,1,1,3,0,0,0,0,3,13,14,15,62.07108117682235,1.463624082612301,0,0,0,0.1379328919984714,6,15,16,48537.22560248388,138,50,1818.0,921.0,5.96,7.166666666666668,1977.688,1987.354166666667,Иркутская область,168.7364676975043,S6517,2020-02-09,10,1
Тюмень,,COL_48148,57.17403595806479,65.55554050684954,0,28,55,78,0,0,1,1,0,4,11,16,2.5941190761118453,Тюмень,744554.0,0.0617635429732321,1,15,31,62,0,0,0,0,0,5,5,5,2,5,6,0,1,1,0,1,1,4,6,8,0,0,2,2,0,13,26,40,299.670047226252,3.940294150803119,0,0,0,0.0757315297919695,9,13,17,44749.65165811355,102,38,3709.0,1455.0,12.474747474747474,13.27777777777778,2000.35,1999.7368421052636,Тюменская область,124.87248040928247,S7934,2020-02-09,10,1
Кемерово,,COL_48179,55.36309064307736,86.07361801784046,0,64,101,159,0,0,0,0,0,21,34,52,0.9996789777465288,Кемерово,558662.0,0.3057040015812043,0,8,14,15,0,2,4,7,0,4,5,7,0,2,4,1,2,5,1,1,1,3,4,7,1,7,10,12,0,24,39,65,199.86346990070805,2.280976846332594,0,0,0,0.2857107752796997,13,22,25,27414.593821752747,89,29,1530.0,477.0,4.561797752808988,4.206896551724138,1957.9213483146063,1955.7586206896551,Кемеровская область,590.1601207442437,S12285,2020-02-09,100,1
Саратов,,COL_48198,51.53617978597021,46.03133732488933,2,111,172,246,0,0,0,0,0,37,57,72,0.345179458141661,Саратов,842097.0,0.1281925304177431,0,28,46,66,0,7,11,15,0,7,9,14,4,5,8,6,12,14,1,3,9,0,0,0,0,9,13,17,0,53,78,122,356.8539777899769,2.663812995019325,0,0,0,0.1278801469207216,11,14,24,45590.40978999834,503,91,2870.0,464.0,3.117782909930716,2.7586206896551726,1930.6160919540232,1925.2235294117647,Саратовская область,268.60912319955804,S23118,2020-02-09,10,1
Десногорск,,COL_48243,54.15101909301632,33.29081522640642,3,124,154,179,0,6,6,7,1,14,15,18,106.48171239466537,Смоленск,330049.0,0.046639882910341,4,27,48,73,1,3,6,6,0,3,4,5,4,5,5,2,4,8,0,0,0,5,7,11,0,21,30,35,1,100,120,131,306.827443541448,106.06769802181728,0,0,0,0.1083484915962806,6,11,16,25644.69944366729,68,27,1788.0,673.0,8.985294117647056,9.703703703703702,1986.308823529412,1988.4444444444448,Смоленская область,1015.2585354799052,S24108,2020-02-09,110,1
Санкт-Петербург,,COL_48256,59.94400467182525,30.413633274467287,1,48,93,176,0,1,1,1,0,1,6,25,5.403962857668613,Санкт-Петербург,5381736.0,0.0981914061156624,0,20,29,56,0,4,10,14,0,1,1,2,1,4,7,3,6,10,0,0,0,4,10,14,0,2,4,7,0,33,55,102,1.866463464816056,2.3299358245897364,0,0,0,0.1292034502626533,26,36,58,51866.06649567769,112,37,1613.0,570.0,5.057692307692308,5.8181818181818175,1951.3942307692307,1958.5151515151515,Санкт-Петербург,2461.3395351783365,S11020,2020-02-09,10,1
Иркутск,,COL_48313,52.21231605685183,104.31178692406144,0,1,4,9,0,0,0,0,0,0,0,0,8.527421316604421,Иркутск,623562.0,1.2881903411165243,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,1,3,65.97035221744467,5.377046910839933,0,0,0,0.6571068654159182,0,4,7,31659.253483543984,150,20,1830.0,265.0,4.493333333333333,4.45,2003.246666666667,2007.4,Иркутская область,1052.9307021508591,S23553,2020-02-09,110,1
Петрозаводск,,COL_48350,61.78675198598387,34.331657867400324,0,8,14,31,0,0,1,2,0,1,1,3,2.9503961101437017,Петрозаводск,280170.0,0.1424081766291358,0,12,24,42,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,3,0,3,8,20,285.6054586923329,94.17096198161973,0,0,0,0.1742018662311057,2,8,8,22231.475697738828,162,40,1398.0,257.0,4.137254901960786,3.5128205128205128,1967.0891719745223,1968.6052631578948,Карелия,334.3007950100187,S25245,2020-02-09,10,1
Новосибирск,,COL_48364,54.991934176945655,82.90136174781233,4,31,70,120,0,0,0,0,0,5,14,24,4.1351998285611735,Новосибирск,1625600.0,0.0965436012003431,1,15,26,31,0,0,1,1,0,1,1,9,6,9,11,0,0,0,0,1,1,0,1,6,1,1,5,9,3,19,42,63,0.6482574413616949,1.3799560410095513,0,0,0,0.3528301170933928,8,15,18,48257.30880198463,163,41,3913.0,1061.0,6.938271604938271,7.512195121951219,1973.024691358025,1979.439024390244,Новосибирская область,149.57319790910412,S18072,2020-02-09,10,1
Петрозаводск,,COL_48404,61.784386033317965,34.35797306551561,7,88,144,250,0,0,0,0,0,22,26,44,1.7336708386085071,Петрозаводск,280170.0,0.0475146023536692,1,18,37,75,0,1,3,4,2,5,8,18,3,4,6,0,6,19,2,2,2,5,10,14,0,10,14,21,4,54,87,147,295.59268218798803,94.35312314235055,0,0,0,0.0385669455919847,7,10,15,51714.890427779006,162,56,1919.0,656.0,4.0696202531645564,3.636363636363636,1957.3416149068323,1954.982142857143,Карелия,458.78469051643617,S21171,2020-02-09,10,1
Курск,,COL_48414,51.72710089267976,36.18730653876671,6,103,177,261,0,0,5,7,1,28,36,50,1.3444986677152002,Курск,443212.0,0.0831239471870747,2,22,43,77,0,1,8,13,0,7,14,15,2,5,6,4,9,13,0,1,4,4,5,9,0,1,11,17,5,58,100,149,432.8050830397043,2.798392325733168,0,0,0,0.0507796379437374,9,25,37,72559.31628099621,128,30,1232.0,263.0,4.635593220338984,5.068965517241379,1957.6120689655168,1955.392857142857,Курская область,49.449198034129246,S7108,2020-02-09,110,1
Брянск,,COL_48448,53.30214163590312,34.29590457184748,1,10,16,30,0,0,0,0,0,0,1,2,8.212878340699563,Брянск,406553.0,0.1319688353263535,0,11,41,70,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,13,26,325.4592815061488,6.357306015375217,0,0,0,0.1123852921589465,2,7,14,36789.428957577045,105,51,2937.0,1405.0,6.4343434343434325,6.235294117647059,1980.1717171717169,1980.470588235294,Брянская область,275.16056342361617,S9554,2020-02-09,10,1
Ханты-Мансийск,,COL_48550,61.00387000604728,69.03470557172363,1,53,87,141,0,9,12,15,1,14,17,25,0.7509922532053477,Ханты-Мансийск,101466.0,0.088936021751621,0,47,104,169,0,3,5,6,0,1,6,7,8,9,10,1,3,8,3,3,5,3,6,7,0,3,5,12,0,21,38,72,712.6452998832763,338.54054727092165,0,0,0,0.0662081352752637,9,12,16,33326.78889245593,109,37,1054.0,439.0,3.3944954128440368,3.5675675675675675,1987.788990825688,1984.2972972972973,Ханты-Мансийский АО,317.522340185478,S9256,2020-02-09,100,1
Вологда,1.0,COL_48675,59.21971313007188,39.886380108247046,1,96,162,214,0,0,0,0,0,31,52,63,0.2372989943988149,Вологда,311166.0,0.096181553854897,0,63,91,132,0,11,18,28,0,8,19,22,0,2,2,7,10,15,2,2,6,1,3,5,0,5,7,8,0,41,65,80,399.1621234355434,1.3505426789202009,0,0,0,0.0832227523377891,18,24,42,34825.1199613443,135,18,1404.0,198.0,3.9915254237288136,4.142857142857143,1955.449612403101,1960.0,Вологодская область,3130.642482237453,S10702,2020-02-09,10,1
Белгород,,COL_48712,50.59485423862206,36.56871202485456,3,20,43,72,0,0,0,0,2,3,8,14,1.075686960182473,Белгород,384425.0,0.1761763392313401,0,10,21,35,0,3,7,8,0,1,3,3,2,2,3,0,2,3,1,1,1,0,1,7,0,1,6,8,1,8,16,29,553.40867494768,2.3906778902600028,0,0,0,0.5159018152039179,0,2,4,40493.14951395608,109,32,2505.0,817.0,7.764705882352941,9.107142857142858,1979.1142857142856,1980.483870967742,Белгородская область,164.49696010196163,S19729,2020-02-09,10,1
Пенза,,COL_48748,53.1866947250124,45.01959570524501,17,119,185,281,0,0,0,0,0,27,42,56,1.765835221199221,Пенза,523726.0,0.0845263477504169,3,24,43,73,0,3,7,9,1,8,13,17,6,12,17,11,22,31,1,2,2,5,6,10,2,19,32,61,13,65,92,149,348.1166381036528,1.854756561966758,0,0,0,0.1008300599731485,5,16,20,52160.09878864954,105,35,1398.0,342.0,4.835164835164835,4.333333333333333,1962.244680851064,1958.2,Пензенская область,129.54346630705342,S10442,2020-02-09,100,1
Белгород,2.0,COL_48906,50.59091815122704,36.59560893456965,3,34,67,122,0,2,2,3,0,10,18,35,0.6004598477341486,Белгород,384425.0,0.0653495596800489,2,40,72,123,1,2,5,8,0,5,8,9,0,0,2,0,4,12,2,2,5,0,1,1,1,7,8,11,1,13,26,44,553.371031874889,0.7396760777839025,0,0,0,0.3053717092655568,3,9,19,57775.56558311314,169,65,2977.0,981.0,5.938271604938271,5.53225806451613,1973.0987654320984,1972.048387096774,Белгородская область,127.04332577135968,S6713,2020-02-09,100,1
Красноярск,,COL_48929,56.02446822825284,93.04850349759646,1,2,2,3,0,0,0,0,0,0,0,0,11.112894375130098,Красноярск,1095286.0,0.0535731553697133,1,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6.714567315615732,0.9668872093530604,0,0,0,0.0206961950361032,4,4,5,46864.429908776445,66,43,253.0,162.0,2.0303030303030303,2.046511627906977,1954.757575757576,1955.0,Красноярский край,131.89107414795342,S6488,2020-02-09,110,1
Калининград,,COL_48968,54.72686842207858,20.471140000588957,1,38,89,204,0,0,1,2,0,5,20,42,2.9676342766913355,Калининград,453461.0,0.0805354765557038,3,22,52,83,0,1,5,10,0,1,3,8,2,4,9,2,3,9,1,3,4,1,3,5,0,3,7,16,0,23,51,123,816.6017562379852,1.82527701731586,0,0,0,0.0514300911818184,7,17,34,53129.59118617061,381,97,3184.0,807.0,3.4792243767313016,3.4456521739130435,1956.9278074866309,1955.46875,Калининградская область,558.6905401923428,S33131,2020-02-09,100,1
Брянск,1.0,COL_49101,53.30684551133106,34.299662498053884,0,13,35,56,0,0,0,0,0,0,2,2,8.76569340094211,Брянск,406553.0,0.0091997767312179,1,25,63,98,0,0,0,0,0,0,2,3,0,0,1,0,0,2,0,0,2,0,0,0,0,1,3,5,0,13,32,44,324.4887100439112,6.378636223063379,0,0,0,0.3743781515984218,6,16,22,30700.533051182487,126,24,2842.0,748.0,4.8429752066115705,7.2,1965.6280991735528,1982.95,Брянская область,166.47919407390032,S10922,2020-02-09,110,1
Белгород,,COL_49162,50.58099298124047,36.56542857489925,2,17,26,41,0,0,0,0,0,1,1,4,2.007047093169565,Белгород,384425.0,0.0340618550398395,3,20,41,55,0,0,0,1,2,4,5,6,0,0,1,0,0,0,1,1,1,0,5,5,0,3,4,4,0,11,12,21,554.7570160509074,2.985644298584139,0,0,0,0.1689630555813241,4,9,14,44773.65199354203,116,36,2470.0,917.0,6.63963963963964,6.3611111111111125,1981.090090090089,1978.583333333333,Белгородская область,315.76606710659223,S3001,2020-02-09,10,1
Пермь,,COL_49199,57.99947742432166,56.24553253424053,3,21,78,193,0,0,1,1,0,4,11,36,1.880200387647202,Пермь,1055397.0,0.0362366693672211,4,30,75,111,0,0,6,11,0,0,3,12,1,4,9,1,2,3,1,1,3,0,3,5,0,0,4,9,3,14,48,116,271.6715242609721,2.5118531195756053,0,0,0,0.0297007617158642,1,12,29,31638.28558333533,182,67,2967.0,1129.0,6.0852272727272725,5.936507936507938,1967.21546961326,1966.5,Пермский край,325.017611112794,S12321,2020-02-09,100,1
Нижний Новгород,1.0,COL_49352,56.33407824360006,43.95769653476621,0,10,42,92,0,0,0,0,0,1,8,21,3.0434456767659444,Нижний Новгород,1252236.0,0.1697380236732285,0,26,55,79,0,1,1,3,0,0,1,1,0,0,2,1,1,2,0,1,3,1,2,4,0,2,3,10,0,6,28,54,0.3846858698486554,1.3475328387150407,0,0,0,0.0785407554649624,11,21,29,61804.714169958905,107,32,2197.0,730.0,8.16326530612245,6.965517241379311,1976.571428571429,1976.7241379310344,Нижегородская область,108.06619025262682,S3949,2020-02-09,100,1
Кемерово,,COL_49444,55.35516945133069,86.07605906242523,3,48,108,181,0,0,0,0,0,16,36,52,0.8397286752782492,Кемерово,558662.0,0.2610058283093604,0,9,16,49,0,1,4,8,0,2,6,10,1,2,6,3,6,6,0,1,3,2,3,4,0,5,6,12,3,22,46,87,199.74092680289456,2.128774605936705,0,0,0,0.2101136105523788,12,19,44,34095.661576572966,194,52,2882.0,842.0,4.175257731958763,4.711538461538462,1957.2061855670104,1959.3076923076928,Кемеровская область,504.2283740818385,S7108,2020-02-09,10,1
Красноярск,-1.0,COL_49552,56.03830914775581,92.901230492416,0,32,63,95,0,0,0,0,0,12,15,21,3.9584265434562034,Красноярск,1095286.0,0.0816047070264886,0,12,30,49,0,2,2,2,0,1,4,9,1,5,8,1,2,2,1,4,7,0,1,2,0,1,5,9,0,15,30,43,1.4018320736755474,5.4861695283026135,0,0,0,0.0655788829694993,7,12,21,75724.63666562544,93,31,4363.0,1489.0,11.623655913978494,9.64516129032258,2003.344086021505,2002.6774193548388,Красноярский край,62.68765634308894,S14828,2020-02-09,10,1
Иркутск,,COL_49606,52.2873900184626,104.28210727021784,2,55,108,176,0,0,0,0,0,14,31,63,0.1881185165467238,Иркутск,623562.0,0.0931678125369781,0,15,33,66,0,2,5,10,1,4,5,7,2,6,8,9,16,19,5,8,13,1,1,1,0,3,11,13,0,12,28,47,59.25906703779889,1.7556883239436774,0,0,0,0.205788954918576,7,10,22,40955.37863251459,212,29,1413.0,170.0,2.923076923076924,3.0,1943.02688172043,1938.8076923076928,Иркутская область,492.19420435284434,S20622,2020-02-09,100,1
Красноярск,1.0,COL_49712,56.01220763645342,92.87995086292476,2,35,60,78,0,0,0,0,0,11,19,26,0.7267125625633291,Красноярск,1095286.0,0.0795988705520012,1,33,56,87,0,2,4,7,2,8,15,15,0,2,2,2,3,5,1,3,4,0,0,0,2,4,5,7,0,10,12,16,0.5393034826384357,4.4903424073254525,0,0,0,0.1332923692090578,6,12,16,76951.05924149399,129,52,2102.0,942.0,5.82258064516129,6.230769230769233,1969.0731707317077,1971.1960784313728,Красноярский край,77.89366461076446,S12711,2020-02-09,10,1
Санкт-Петербург,,COL_49731,59.91614733345924,30.30106033747937,3,108,295,543,0,0,2,6,0,25,72,142,2.3640816050799094,Санкт-Петербург,5381736.0,0.111315098855507,0,34,126,234,0,6,13,24,0,0,2,6,8,19,33,6,14,29,4,13,20,9,16,26,1,22,56,86,1,40,147,274,1.20009493103625,1.5318176029859312,0,0,0,0.1571480174459356,10,38,65,59700.08815933288,301,67,4170.0,996.0,4.419087136929461,4.454545454545454,1882.4732510288063,1879.6909090909087,Санкт-Петербург,3672.373136449484,S32474,2020-02-09,10,1
